Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
West Gear,1128299,43978,West,Colorado,Denver,Men's Athletic Footwear,M,48,131,6288,2515,0.4,Online,5785219,5811596,0.001081975,
West Gear,1128299,43979,West,Colorado,Denver,Women's Street Footwear,F,46,135,6210,2174,0.35,Online,5785219,5811596,0.001068553,
West Gear,1128299,43980,West,Colorado,Denver,Women's Athletic Footwear,F,49,78,3822,1567,0.41,Online,5785219,5811596,0.000657651,
West Gear,1128299,43981,West,Washington,Seattle,Men's Apparel,M,51,73,3723,1452,0.39,Online,7724566,7741433,0.000480919,
West Gear,1128299,43982,West,Washington,Seattle,Women's Apparel,F,46,125,5750,1783,0.31,Online,7724566,7741433,0.000742757,
West Gear,1128299,43983,West,Washington,Seattle,Men's Street Footwear,M,36,138,4968,2136,0.43,Online,7724566,7741433,0.000641742,
West Gear,1128299,43984,West,Washington,Seattle,Men's Athletic Footwear,M,47,131,6157,2401,0.39,Online,7724566,7741433,0.000795331,
West Gear,1128299,43985,West,Washington,Seattle,Women's Street Footwear,F,47,122,5734,2236,0.39,Online,7724566,7741433,0.00074069,
West Gear,1128299,43986,West,Washington,Seattle,Women's Athletic Footwear,F,48,87,4176,1754,0.42,Online,7724566,7741433,0.000539435,
West Gear,1128299,43987,West,Washington,Seattle,Men's Apparel,M,52,65,3380,1352,0.4,Online,7724566,7741433,0.000436612,
West Gear,1128299,43988,West,Washington,Seattle,Women's Apparel,F,46,123,5658,1754,0.31,Online,7724566,7741433,0.000730872,
West Gear,1128299,43989,West,Washington,Seattle,Men's Street Footwear,M,46,167,7682,3457,0.45,Online,7724566,7741433,0.000992323,
West Gear,1128299,43990,West,Washington,Seattle,Men's Athletic Footwear,M,58,115,6670,2401,0.36,Online,7724566,7741433,0.000861598,
West Gear,1128299,43991,West,Washington,Seattle,Women's Street Footwear,F,60,115,6900,2760,0.4,Online,7724566,7741433,0.000891308,
West Gear,1128299,43992,West,Washington,Seattle,Women's Athletic Footwear,F,64,85,5440,2285,0.42,Online,7724566,7741433,0.000702712,
West Gear,1128299,43993,West,Washington,Seattle,Men's Apparel,M,69,46,3174,1206,0.38,Online,7724566,7741433,0.000410002,
West Gear,1128299,43994,West,Washington,Seattle,Women's Apparel,F,62,105,6510,2213,0.34,Online,7724566,7741433,0.00084093,
West Gear,1128299,43995,West,Washington,Seattle,Men's Street Footwear,M,68,160,10880,4787,0.44,Online,7724566,7741433,0.001405425,
West Gear,1128299,43996,West,Washington,Seattle,Men's Athletic Footwear,M,71,88,6248,2437,0.39,Online,7724566,7741433,0.000807086,
West Gear,1128299,43997,West,Washington,Seattle,Women's Street Footwear,F,74,120,8880,3463,0.39,Online,7724566,7741433,0.001147074,
West Gear,1128299,43998,West,Washington,Seattle,Women's Athletic Footwear,F,55,90,4950,2079,0.42,Online,7724566,7741433,0.000639417,
West Gear,1128299,43999,West,Washington,Seattle,Men's Apparel,M,59,56,3304,1322,0.4,Online,7724566,7741433,0.000426794,
West Gear,1128299,44000,West,Washington,Seattle,Women's Apparel,F,78,88,6864,2196,0.32,Online,7724566,7741433,0.000886658,
West Gear,1128299,44001,West,Washington,Seattle,Men's Street Footwear,M,55,165,9075,3721,0.41,Online,7724566,7741433,0.001172264,
West Gear,1128299,44002,West,Washington,Seattle,Men's Athletic Footwear,M,60,108,6480,2462,0.38,Online,7724566,7741433,0.000837054,
West Gear,1128299,44003,West,Washington,Seattle,Women's Street Footwear,F,61,120,7320,2782,0.38,Online,7724566,7741433,0.000945561,
West Gear,1128299,44004,West,Washington,Seattle,Women's Athletic Footwear,F,59,90,5310,2336,0.44,Online,7724566,7741433,0.00068592,
West Gear,1128299,44005,West,Washington,Seattle,Men's Apparel,M,60,52,3120,1186,0.38,Online,7724566,7741433,0.000403026,
West Gear,1128299,44006,West,Washington,Seattle,Women's Apparel,F,75,125,9375,3094,0.33,Online,7724566,7741433,0.001211016,
West Gear,1128299,44007,West,Washington,Seattle,Men's Street Footwear,M,71,195,13845,5815,0.42,Online,7724566,7741433,0.001788429,
West Gear,1128299,44008,West,Washington,Seattle,Men's Athletic Footwear,M,74,188,13912,5147,0.37,Online,7724566,7741433,0.001797083,
West Gear,1128299,44009,West,Washington,Seattle,Women's Street Footwear,F,72,163,11736,4460,0.38,Online,7724566,7741433,0.001515998,
West Gear,1128299,44010,West,Washington,Seattle,Women's Athletic Footwear,F,75,125,9375,3750,0.4,Online,7724566,7741433,0.001211016,
West Gear,1128299,44011,West,Washington,Seattle,Men's Apparel,M,82,105,8610,3358,0.39,Online,7724566,7741433,0.001112197,
West Gear,1128299,44012,West,Washington,Seattle,Women's Apparel,F,98,182,17836,6064,0.34,Online,7724566,7741433,0.002303966,
West Gear,1128299,44013,West,Washington,Seattle,Men's Street Footwear,M,73,239,17447,6979,0.4,Online,7724566,7741433,0.002253717,
West Gear,1128299,44014,West,Washington,Seattle,Men's Athletic Footwear,M,82,182,14924,5373,0.36,Online,7724566,7741433,0.001927808,
West Gear,1128299,44015,West,Washington,Seattle,Women's Street Footwear,F,78,175,13650,4778,0.35,Online,7724566,7741433,0.001763239,
West Gear,1128299,44016,West,Washington,Seattle,Women's Athletic Footwear,F,78,137,10686,4381,0.41,Online,7724566,7741433,0.001380365,
West Gear,1128299,44017,West,Washington,Seattle,Men's Apparel,M,77,144,11088,3881,0.35,Online,7724566,7741433,0.001432293,
West Gear,1128299,44018,West,Washington,Seattle,Women's Apparel,F,95,155,14725,5154,0.35,Online,7724566,7741433,0.001902103,
West Gear,1128299,44019,West,Washington,Seattle,Men's Street Footwear,M,80,217,17360,7812,0.45,Online,7724566,7741433,0.002242479,
West Gear,1128299,44020,West,Washington,Seattle,Men's Athletic Footwear,M,77,210,16170,6306,0.39,Online,7724566,7741433,0.002088761,
West Gear,1128299,44021,West,Washington,Seattle,Women's Street Footwear,F,73,163,11899,4165,0.35,Online,7724566,7741433,0.001537054,
West Gear,1128299,44022,West,Washington,Seattle,Women's Athletic Footwear,F,74,155,11470,5047,0.44,Online,7724566,7741433,0.001481638,
West Gear,1128299,44023,West,Washington,Seattle,Men's Apparel,M,71,155,11005,4292,0.39,Online,7724566,7741433,0.001421571,
West Gear,1128299,44024,West,Washington,Seattle,Women's Apparel,F,76,108,8208,2709,0.33,Online,7724566,7741433,0.001060269,
West Gear,1128299,44025,West,Washington,Seattle,Men's Street Footwear,M,64,156,9984,4093,0.41,Online,7724566,7741433,0.001289684,
West Gear,1128299,44026,West,Washington,Seattle,Men's Athletic Footwear,M,71,174,12354,4324,0.35,Online,7724566,7741433,0.001595829,
West Gear,1128299,44027,West,Washington,Seattle,Women's Street Footwear,F,63,135,8505,3147,0.37,Online,7724566,7741433,0.001098634,
West Gear,1128299,44028,West,Washington,Seattle,Women's Athletic Footwear,F,67,112,7504,3002,0.4,Online,7724566,7741433,0.00096933,
West Gear,1128299,44029,West,Washington,Seattle,Men's Apparel,M,72,111,7992,3197,0.4,Online,7724566,7741433,0.001032367,
West Gear,1128299,44030,West,Washington,Seattle,Women's Apparel,F,62,113,7006,2452,0.35,Online,7724566,7741433,0.000905,
West Gear,1128299,44031,West,Washington,Seattle,Men's Street Footwear,M,58,149,8642,3457,0.4,Online,7724566,7741433,0.001116331,
West Gear,1128299,44032,West,Washington,Seattle,Men's Athletic Footwear,M,64,138,8832,3268,0.37,Online,7724566,7741433,0.001140874,
West Gear,1128299,44033,West,Washington,Seattle,Women's Street Footwear,F,56,113,6328,2278,0.36,Online,7724566,7741433,0.00081742,
West Gear,1128299,44034,West,Washington,Seattle,Women's Athletic Footwear,F,58,98,5684,2501,0.44,Online,7724566,7741433,0.000734231,
West Gear,1128299,44035,West,Washington,Seattle,Men's Apparel,M,69,94,6486,2270,0.35,Online,7724566,7741433,0.000837829,
West Gear,1128299,44036,West,Washington,Seattle,Women's Apparel,F,71,101,7171,2510,0.35,Online,7724566,7741433,0.000926314,
West Gear,1128299,44037,West,Washington,Seattle,Men's Street Footwear,M,54,162,8748,3849,0.44,Online,7724566,7741433,0.001130023,
West Gear,1128299,44038,West,Washington,Seattle,Men's Athletic Footwear,M,60,188,11280,4174,0.37,Online,7724566,7741433,0.001457095,
West Gear,1128299,44039,West,Washington,Seattle,Women's Street Footwear,F,54,124,6696,2478,0.37,Online,7724566,7741433,0.000864956,
West Gear,1128299,44040,West,Washington,Seattle,Women's Athletic Footwear,F,69,117,8073,3471,0.43,Online,7724566,7741433,0.00104283,
West Gear,1128299,44041,West,Washington,Seattle,Men's Apparel,M,85,115,9775,3910,0.4,Online,7724566,7741433,0.001262686,
West Gear,1128299,44042,West,Washington,Seattle,Women's Apparel,F,88,138,12144,3765,0.31,Online,7724566,7741433,0.001568702,
West Gear,1128299,44043,West,Washington,Seattle,Men's Street Footwear,M,78,188,14664,5866,0.4,Online,7724566,7741433,0.001894223,
West Gear,1128299,44044,West,Washington,Seattle,Men's Athletic Footwear,M,77,195,15015,5706,0.38,Online,7724566,7741433,0.001939563,
West Gear,1128299,44045,West,Washington,Seattle,Women's Street Footwear,F,73,138,10074,3929,0.39,Online,7724566,7741433,0.001301309,
West Gear,1128299,44046,West,Washington,Seattle,Women's Athletic Footwear,F,76,138,10488,4510,0.43,Online,7724566,7741433,0.001354788,
West Gear,1128299,44047,West,Washington,Seattle,Men's Apparel,M,82,133,10906,4144,0.38,Online,7724566,7741433,0.001408783,
West Gear,1128299,44048,West,Washington,Seattle,Women's Apparel,F,86,150,12900,4386,0.34,Online,7724566,7741433,0.001666358,
Foot Locker,1185732,44049,West,Washington,Seattle,Men's Street Footwear,M,44,273,12012,6607,0.55,Online,7724566,7741433,0.001551651,
Foot Locker,1185732,44050,West,Washington,Seattle,Men's Athletic Footwear,M,41,221,9061,4440,0.49,Online,7724566,7741433,0.001170455,
Foot Locker,1185732,44051,West,Washington,Seattle,Women's Street Footwear,F,34,230,7820,3050,0.39,Online,7724566,7741433,0.001010149,
Foot Locker,1185732,44052,West,Washington,Seattle,Women's Athletic Footwear,F,38,175,6650,2660,0.4,Online,7724566,7741433,0.000859014,
Foot Locker,1185732,44053,Southeast,Florida,Miami,Men's Apparel,M,50,195,9750,4875,0.5,Online,21591299,21830708,0.000446619,
Foot Locker,1185732,44054,Southeast,Florida,Miami,Women's Apparel,F,41,247,10127,6279,0.62,Online,21591299,21830708,0.000463888,
Foot Locker,1185732,44055,Southeast,Florida,Miami,Men's Street Footwear,M,43,319,13717,7819,0.57,Online,21591299,21830708,0.000628335,
Foot Locker,1185732,44056,Southeast,Florida,Miami,Men's Athletic Footwear,M,43,195,8385,4109,0.49,Online,21591299,21830708,0.000384092,
Foot Locker,1185732,44057,Southeast,Florida,Miami,Women's Street Footwear,F,32,240,7680,2918,0.38,Online,21591299,21830708,0.000351798,
West Gear,1185732,44058,Southeast,Florida,Miami,Women's Athletic Footwear,F,38,169,6422,2826,0.44,Online,21591299,21830708,0.000294173,
Foot Locker,1185732,44059,Southeast,Florida,Miami,Men's Apparel,M,53,218,11554,5546,0.48,Online,21591299,21830708,0.000529254,
Foot Locker,1185732,44060,Southeast,Florida,Miami,Women's Apparel,F,41,221,9061,5890,0.65,Online,21591299,21830708,0.000415058,
Foot Locker,1185732,44061,Southeast,Florida,Miami,Men's Street Footwear,M,41,268,10988,6593,0.6,Online,21591299,21830708,0.000503328,
Foot Locker,1185732,44062,Southeast,Florida,Miami,Men's Athletic Footwear,M,42,225,9450,4536,0.48,Online,21591299,21830708,0.000432876,
Foot Locker,1185732,44063,Southeast,Florida,Miami,Women's Street Footwear,F,32,217,6944,2430,0.35,Online,21591299,21830708,0.000318084,
Foot Locker,1185732,44064,Southeast,Florida,Miami,Women's Athletic Footwear,F,36,175,6300,2520,0.4,Online,21591299,21830708,0.000288584,
Foot Locker,1185732,44065,Southeast,Florida,Miami,Men's Apparel,M,53,182,9646,4437,0.46,Online,21591299,21830708,0.000441855,
Foot Locker,1185732,44066,Southeast,Florida,Miami,Women's Apparel,F,42,225,9450,6048,0.64,Online,21591299,21830708,0.000432876,
Foot Locker,1185732,43945,Southeast,Florida,Miami,Men's Street Footwear,M,42,256,10752,6236,0.58,Online,21591299,21830708,0.000492517,
Foot Locker,1185732,43945,Southeast,Florida,Miami,Men's Athletic Footwear,M,41,210,8610,4305,0.5,Online,21591299,21830708,0.000394399,
West Gear,1185732,43945,Southeast,Florida,Miami,Women's Street Footwear,F,32,203,6496,2598,0.4,Online,21591299,21830708,0.000297562,
West Gear,1185732,43945,Southeast,Florida,Miami,Women's Athletic Footwear,F,38,189,7182,3232,0.45,Online,21591299,21830708,0.000328986,
West Gear,1185732,43945,Southeast,Florida,Miami,Men's Apparel,M,52,196,10192,4586,0.45,Online,21591299,21830708,0.000466865,
West Gear,1185732,43945,Southeast,Florida,Miami,Women's Apparel,F,44,208,9152,5491,0.6,Online,21591299,21830708,0.000419226,
West Gear,1185732,43945,Southeast,Florida,Miami,Men's Street Footwear,M,52,300,15600,8736,0.56,Online,21591299,21830708,0.00071459,
West Gear,1185732,43945,Southeast,Florida,Miami,Men's Athletic Footwear,M,54,194,10476,5238,0.5,Online,21591299,21830708,0.000479874,
West Gear,1185732,43945,Southeast,Florida,Miami,Women's Street Footwear,F,47,188,8836,3269,0.37,Online,21591299,21830708,0.000404751,
West Gear,1185732,43945,Southeast,Florida,Miami,Women's Athletic Footwear,F,49,175,8575,3687,0.43,Online,21591299,21830708,0.000392795,
West Gear,1185732,43945,Southeast,Florida,Miami,Men's Apparel,M,58,196,11368,5343,0.47,Online,21591299,21830708,0.000520734,
West Gear,1185732,43945,Southeast,Florida,Miami,Women's Apparel,F,64,248,15872,10158,0.64,Online,21591299,21830708,0.000727049,
West Gear,1185732,43945,Southeast,Florida,Miami,Men's Street Footwear,M,55,290,15950,9411,0.59,Online,21591299,21830708,0.000730622,
West Gear,1185732,43945,Southeast,Florida,Miami,Men's Athletic Footwear,M,54,206,11124,5451,0.49,Online,21591299,21830708,0.000509557,
West Gear,1185732,44081,Southeast,Florida,Miami,Women's Street Footwear,F,49,208,10192,3567,0.35,Online,21591299,21830708,0.000466865,
West Gear,1185732,44082,Southeast,Florida,Miami,Women's Athletic Footwear,F,47,217,10199,4080,0.4,Online,21591299,21830708,0.000467186,
West Gear,1185732,44083,Southeast,Florida,Miami,Men's Apparel,M,62,233,14446,7079,0.49,Online,21591299,21830708,0.000661728,
West Gear,1185732,44084,Southeast,Florida,Miami,Women's Apparel,F,63,259,16317,10606,0.65,Online,21591299,21830708,0.000747433,
West Gear,1185732,44085,Southeast,Florida,Miami,Men's Street Footwear,M,60,299,17940,10764,0.6,Online,21591299,21830708,0.000821778,
West Gear,1185732,44086,Southeast,Florida,Miami,Men's Athletic Footwear,M,57,225,12825,5900,0.46,Online,21591299,21830708,0.000587475,
West Gear,1185732,44087,Southeast,Florida,Miami,Women's Street Footwear,F,50,215,10750,3978,0.37,Online,21591299,21830708,0.000492426,
West Gear,1185732,44088,Southeast,Florida,Miami,Women's Athletic Footwear,F,53,233,12349,5310,0.43,Online,21591299,21830708,0.000565671,
West Gear,1185732,44089,Southeast,Florida,Miami,Men's Apparel,M,61,208,12688,6217,0.49,Online,21591299,21830708,0.0005812,
West Gear,1185732,44090,Southeast,Florida,Miami,Women's Apparel,F,67,244,16348,10626,0.65,Online,21591299,21830708,0.000748853,
West Gear,1185732,44091,Southeast,Florida,Miami,Men's Street Footwear,M,60,304,18240,10397,0.57,Online,21591299,21830708,0.00083552,
West Gear,1185732,44092,Southeast,Florida,Miami,Men's Athletic Footwear,M,55,252,13860,6237,0.45,Online,21591299,21830708,0.000634886,
West Gear,1185732,44093,Southeast,Florida,Miami,Women's Street Footwear,F,53,231,12243,4530,0.37,Online,21591299,21830708,0.000560816,
Foot Locker,1185732,44094,Southeast,Florida,Miami,Women's Athletic Footwear,F,44,233,10252,4101,0.4,Online,21591299,21830708,0.000469614,
Foot Locker,1185732,44095,Southeast,Florida,Miami,Men's Apparel,M,52,225,11700,5265,0.45,Online,21591299,21830708,0.000535942,
Foot Locker,1185732,44096,Southeast,Florida,Miami,Women's Apparel,F,56,278,15568,9496,0.61,Online,21591299,21830708,0.000713124,
Foot Locker,1185732,44097,Southeast,Florida,Miami,Men's Street Footwear,M,53,284,15052,8279,0.55,Online,21591299,21830708,0.000689487,
Foot Locker,1185732,44098,Southeast,Florida,Miami,Men's Athletic Footwear,M,46,255,11730,5279,0.45,Online,21591299,21830708,0.000537317,
Sports Direct,1185732,44099,Southeast,Florida,Miami,Women's Street Footwear,F,41,225,9225,3413,0.37,Online,21591299,21830708,0.00042257,
Sports Direct,1185732,44100,Southeast,Florida,Miami,Women's Athletic Footwear,F,42,210,8820,3793,0.43,Online,21591299,21830708,0.000404018,
Sports Direct,1185732,44101,Southeast,Florida,Miami,Men's Apparel,M,50,210,10500,5250,0.5,Online,21591299,21830708,0.000480974,
Sports Direct,1185732,44102,Southeast,Florida,Miami,Women's Apparel,F,55,223,12265,7727,0.63,Online,21591299,21830708,0.000561823,
Sports Direct,1185732,44103,Southeast,Florida,Miami,Men's Street Footwear,M,56,270,15120,9072,0.6,Online,21591299,21830708,0.000692602,
Sports Direct,1185732,44104,Southeast,Florida,Miami,Men's Athletic Footwear,M,47,215,10105,4547,0.45,Online,21591299,21830708,0.00046288,
Sports Direct,1185732,44105,Southeast,Florida,Miami,Women's Street Footwear,F,47,203,9541,3721,0.39,Online,21591299,21830708,0.000437045,
Sports Direct,1185732,44106,Southeast,Florida,Miami,Women's Athletic Footwear,F,45,182,8190,3604,0.44,Online,21591299,21830708,0.00037516,
Sports Direct,1185732,44107,Southeast,Florida,Miami,Men's Apparel,M,57,189,10773,5387,0.5,Online,21591299,21830708,0.000493479,
Sports Direct,1185732,44108,Southeast,Florida,Miami,Women's Apparel,F,59,223,13157,8552,0.65,Online,21591299,21830708,0.000602683,
Sports Direct,1185732,44109,Southeast,Florida,Miami,Men's Street Footwear,M,56,244,13664,7925,0.58,Online,21591299,21830708,0.000625907,
Sports Direct,1185732,44110,Southeast,Florida,Miami,Men's Athletic Footwear,M,49,224,10976,5268,0.48,Online,21591299,21830708,0.000502778,
Sports Direct,1185732,44111,Southeast,Florida,Miami,Women's Street Footwear,F,46,224,10304,3812,0.37,Online,21591299,21830708,0.000471996,
Sports Direct,1185732,44112,Southeast,Florida,Miami,Women's Athletic Footwear,F,49,202,9898,4355,0.44,Online,21591299,21830708,0.000453398,
Sports Direct,1185732,44113,Southeast,Florida,Miami,Men's Apparel,M,64,195,12480,6240,0.5,Online,21591299,21830708,0.000571672,
Sports Direct,1185732,44114,Southeast,Florida,Miami,Women's Apparel,F,64,213,13632,8179,0.6,Online,21591299,21830708,0.000624441,
Sports Direct,1185732,43975,Southeast,Florida,Miami,Men's Street Footwear,M,63,323,20349,11395,0.56,Online,21591299,21830708,0.000932127,
Sports Direct,1185732,43975,Southeast,Florida,Miami,Men's Athletic Footwear,M,51,254,12954,6088,0.47,Online,21591299,21830708,0.000593384,
Sports Direct,1185732,43975,Southeast,Florida,Miami,Women's Street Footwear,F,52,248,12896,4772,0.37,Online,21591299,21830708,0.000590728,
Sports Direct,1185732,43975,Southeast,Florida,Miami,Women's Athletic Footwear,F,54,209,11286,4853,0.43,Online,21591299,21830708,0.000516978,
Foot Locker,1185732,43975,Southeast,Florida,Miami,Men's Apparel,M,60,202,12120,5939,0.49,Online,21591299,21830708,0.000555181,
Foot Locker,1185732,43975,Southeast,Florida,Miami,Women's Apparel,F,64,219,14016,8830,0.63,Online,21591299,21830708,0.000642031,
Foot Locker,1185732,44121,Southeast,Florida,Miami,Men's Street Footwear,M,33,131,4323,1945,0.45,Online,21591299,21830708,0.000198024,
Foot Locker,1185732,44122,Southeast,Florida,Miami,Men's Athletic Footwear,M,33,65,2145,858,0.4,Online,21591299,21830708,9.82561E-05,
Foot Locker,1185732,44123,Southeast,Florida,Miami,Women's Street Footwear,F,24,63,1512,665,0.44,Online,21591299,21830708,6.92602E-05,
Foot Locker,1185732,44124,Southeast,Florida,Miami,Women's Athletic Footwear,F,29,26,754,339,0.45,Online,21591299,21830708,3.45385E-05,
Foot Locker,1185732,44125,Midwest,Minnesota,Minneapolis,Men's Apparel,M,43,39,1677,755,0.45,Online,5710578,5717968,0.000293286,
Foot Locker,1185732,44126,Midwest,Minnesota,Minneapolis,Women's Apparel,F,32,65,2080,1165,0.56,Online,5710578,5717968,0.000363766,
Foot Locker,1185732,44127,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,32,135,4320,1944,0.45,Online,5710578,5717968,0.000755513,
Foot Locker,1185732,44128,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,34,38,1292,581,0.45,Online,5710578,5717968,0.000225954,
Foot Locker,1185732,44129,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,25,56,1400,588,0.42,Online,5710578,5717968,0.000244842,
Foot Locker,1185732,44130,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,27,20,540,254,0.47,Online,5710578,5717968,9.44391E-05,
Foot Locker,1185732,44131,Midwest,Minnesota,Minneapolis,Men's Apparel,M,41,44,1804,740,0.41,Online,5710578,5717968,0.000315497,
Foot Locker,1185732,44132,Midwest,Minnesota,Minneapolis,Women's Apparel,F,34,65,2210,1216,0.55,Online,5710578,5717968,0.000386501,
Foot Locker,1185732,44133,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,39,116,4524,2262,0.5,Online,5710578,5717968,0.00079119,
Foot Locker,1185732,44134,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,38,35,1330,532,0.4,Online,5710578,5717968,0.0002326,
Foot Locker,1185732,44135,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,29,53,1537,692,0.45,Online,5710578,5717968,0.000268802,
Foot Locker,1185732,44136,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,32,7,224,112,0.5,Online,5710578,5717968,3.91748E-05,
Foot Locker,1185732,44137,Midwest,Minnesota,Minneapolis,Men's Apparel,M,47,19,893,375,0.42,Online,5710578,5717968,0.000156174,
Foot Locker,1185732,44138,Midwest,Minnesota,Minneapolis,Women's Apparel,F,38,47,1786,982,0.55,Online,5710578,5717968,0.000312349,
Foot Locker,1185732,44139,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,36,120,4320,2030,0.47,Online,5710578,5717968,0.000755513,
Foot Locker,1185732,44140,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,38,28,1064,447,0.42,Online,5710578,5717968,0.00018608,
Foot Locker,1185732,44141,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,29,26,754,332,0.44,Online,5710578,5717968,0.000131865,
Foot Locker,1185732,44142,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,32,7,224,112,0.5,Online,5710578,5717968,3.91748E-05,
Foot Locker,1185732,44143,Midwest,Minnesota,Minneapolis,Men's Apparel,M,47,14,658,263,0.4,Online,5710578,5717968,0.000115076,
Foot Locker,1185732,44144,Midwest,Minnesota,Minneapolis,Women's Apparel,F,36,53,1908,1145,0.6,Online,5710578,5717968,0.000333685,
Foot Locker,1185732,44145,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,48,116,5568,2617,0.47,Online,5710578,5717968,0.000973773,
Foot Locker,1185732,44146,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,44,44,1936,794,0.41,Online,5710578,5717968,0.000338582,
Foot Locker,1185732,44147,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,37,38,1406,619,0.44,Online,5710578,5717968,0.000245892,
Foot Locker,1185732,44148,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,36,13,468,229,0.49,Online,5710578,5717968,8.18473E-05,
Foot Locker,1185732,44149,Midwest,Minnesota,Minneapolis,Men's Apparel,M,50,20,1000,410,0.41,Online,5710578,5717968,0.000174887,
Foot Locker,1185732,44150,Midwest,Minnesota,Minneapolis,Women's Apparel,F,58,51,2958,1745,0.59,Online,5710578,5717968,0.000517317,
Foot Locker,1185732,44151,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,44,106,4664,2285,0.49,Online,5710578,5717968,0.000815674,
Foot Locker,1185732,44152,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,38,49,1862,763,0.41,Online,5710578,5717968,0.00032564,
Foot Locker,1185732,44153,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,33,47,1551,698,0.45,Online,5710578,5717968,0.00027125,
Foot Locker,1185732,44154,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,32,45,1440,677,0.47,Online,5710578,5717968,0.000251838,
Foot Locker,1185732,44155,Midwest,Minnesota,Minneapolis,Men's Apparel,M,49,45,2205,926,0.42,Online,5710578,5717968,0.000385627,
Foot Locker,1185732,44156,Midwest,Minnesota,Minneapolis,Women's Apparel,F,53,81,4293,2404,0.56,Online,5710578,5717968,0.000750791,
Foot Locker,1185732,44157,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,49,160,7840,3685,0.47,Online,5710578,5717968,0.001371116,
Foot Locker,1185732,44158,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,42,75,3150,1418,0.45,Online,5710578,5717968,0.000550895,
Foot Locker,1185732,44159,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,36,63,2268,953,0.42,Online,5710578,5717968,0.000396644,
Foot Locker,1185732,44160,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,38,51,1938,930,0.48,Online,5710578,5717968,0.000338932,
Foot Locker,1185732,44161,Midwest,Minnesota,Minneapolis,Men's Apparel,M,49,58,2842,1165,0.41,Online,5710578,5717968,0.00049703,
Foot Locker,1185732,44162,Midwest,Minnesota,Minneapolis,Women's Apparel,F,54,98,5292,2911,0.55,Online,5710578,5717968,0.000925504,
Foot Locker,1185732,44163,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,47,137,6439,3026,0.47,Online,5710578,5717968,0.001126099,
Foot Locker,1185732,44164,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,43,87,3741,1534,0.41,Online,5710578,5717968,0.000654253,
Foot Locker,1185732,44165,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,37,68,2516,1006,0.4,Online,5710578,5717968,0.000440016,
Foot Locker,1185732,44166,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,33,47,1551,760,0.49,Online,5710578,5717968,0.00027125,
Foot Locker,1185732,44167,Midwest,Minnesota,Minneapolis,Men's Apparel,M,42,42,1764,723,0.41,Online,5710578,5717968,0.000308501,
Foot Locker,1185732,44168,Midwest,Minnesota,Minneapolis,Women's Apparel,F,46,88,4048,2307,0.57,Online,5710578,5717968,0.000707944,
Foot Locker,1185732,44169,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,43,113,4859,2332,0.48,Online,5710578,5717968,0.000849777,
Foot Locker,1185732,44170,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,37,73,2701,1215,0.45,Online,5710578,5717968,0.000472371,
Foot Locker,1185732,44171,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,24,41,984,394,0.4,Online,5710578,5717968,0.000172089,
Foot Locker,1185732,44172,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,24,31,744,342,0.46,Online,5710578,5717968,0.000130116,
Foot Locker,1185732,44173,Midwest,Minnesota,Minneapolis,Men's Apparel,M,32,34,1088,479,0.44,Online,5710578,5717968,0.000190277,
Foot Locker,1185732,44174,Midwest,Minnesota,Minneapolis,Women's Apparel,F,39,52,2028,1156,0.57,Online,5710578,5717968,0.000354671,
