Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
Kohl's,1189833,1/23/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$44.00 ,111,"$4,884 ","$2,686 ",55%,Online,1087211,1106366,0.004414452,
Kohl's,1189833,1/24/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$38.00 ,88,"$3,344 ","$1,772 ",53%,Online,1087211,1106366,0.003022508,
Kohl's,1189833,1/25/2021,Midwest,Montana,Billings,Men's Apparel,M,$41.00 ,61,"$2,501 ","$1,851 ",74%,Online,1087211,1106366,0.002260554,
Kohl's,1189833,1/26/2021,Midwest,Montana,Billings,Women's Apparel,F,$59.00 ,108,"$6,372 ","$2,421 ",38%,Online,1087211,1106366,0.005759396,
Kohl's,1189833,1/27/2021,Midwest,Montana,Billings,Men's Street Footwear,M,$36.00 ,169,"$6,084 ","$3,590 ",59%,Online,1087211,1106366,0.005499084,
Kohl's,1189833,1/28/2021,Midwest,Montana,Billings,Men's Athletic Footwear,M,$42.00 ,147,"$6,174 ","$2,531 ",41%,Online,1087211,1106366,0.005580432,
Kohl's,1189833,1/29/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$44.00 ,165,"$7,260 ","$3,993 ",55%,Online,1087211,1106366,0.006562024,
Kohl's,1189833,1/30/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$38.00 ,106,"$4,028 ","$2,135 ",53%,Online,1087211,1106366,0.003640748,
Kohl's,1189833,1/31/2021,Midwest,Montana,Billings,Men's Apparel,M,$41.00 ,75,"$3,075 ","$2,276 ",74%,Online,1087211,1106366,0.00277937,
Kohl's,1189833,2/1/2021,Midwest,Montana,Billings,Women's Apparel,F,$55.00 ,150,"$8,250 ","$2,970 ",36%,Online,1087211,1106366,0.007456845,
Kohl's,1189833,2/2/2021,Midwest,Montana,Billings,Men's Street Footwear,M,$37.00 ,203,"$7,511 ","$4,431 ",59%,Online,1087211,1106366,0.006788893,
Kohl's,1189833,2/3/2021,Midwest,Montana,Billings,Men's Athletic Footwear,M,$41.00 ,156,"$6,396 ","$2,750 ",43%,Online,1087211,1106366,0.005781089,
Kohl's,1189833,2/4/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$44.00 ,143,"$6,292 ","$3,712 ",59%,Online,1087211,1106366,0.005687087,
Kohl's,1189833,2/5/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$36.00 ,113,"$4,068 ","$2,156 ",53%,Online,1087211,1106366,0.003676903,
Kohl's,1189833,2/6/2021,Midwest,Montana,Billings,Men's Apparel,M,$42.00 ,124,"$5,208 ","$3,646 ",70%,Online,1087211,1106366,0.004707303,
Kohl's,1189833,2/7/2021,Midwest,Montana,Billings,Women's Apparel,F,$58.00 ,143,"$8,294 ","$2,903 ",35%,Online,1087211,1106366,0.007496615,
Kohl's,1189833,2/8/2021,Midwest,Montana,Billings,Men's Street Footwear,M,$42.00 ,203,"$8,526 ","$4,945 ",58%,Online,1087211,1106366,0.007706311,
Kohl's,1189833,2/9/2021,Midwest,Montana,Billings,Men's Athletic Footwear,M,$54.00 ,188,"$10,152 ","$4,365 ",43%,Online,1087211,1106366,0.009175987,
Kohl's,1189833,2/10/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$49.00 ,130,"$6,370 ","$3,758 ",59%,Online,1087211,1106366,0.005757588,
Kohl's,1189833,2/11/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$41.00 ,106,"$4,346 ","$2,347 ",54%,Online,1087211,1106366,0.003928176,
Kohl's,1189833,2/12/2021,Midwest,Montana,Billings,Men's Apparel,M,$52.00 ,106,"$5,512 ","$3,858 ",70%,Online,1087211,1106366,0.004982076,
Kohl's,1189833,2/13/2021,Midwest,Montana,Billings,Women's Apparel,F,$56.00 ,112,"$6,272 ","$2,383 ",38%,Online,1087211,1106366,0.00566901,
Kohl's,1189833,2/14/2021,Midwest,Montana,Billings,Men's Street Footwear,M,$41.00 ,180,"$7,380 ","$4,280 ",58%,Online,1087211,1106366,0.006670487,
Kohl's,1189833,2/15/2021,Midwest,Montana,Billings,Men's Athletic Footwear,M,$48.00 ,156,"$7,488 ","$3,295 ",44%,Online,1087211,1106366,0.006768104,
Kohl's,1189833,2/16/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$42.00 ,117,"$4,914 ","$2,752 ",56%,Online,1087211,1106366,0.004441568,
Kohl's,1189833,2/17/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$41.00 ,116,"$4,756 ","$2,616 ",55%,Online,1087211,1106366,0.004298758,
Kohl's,1189833,2/18/2021,Midwest,Montana,Billings,Men's Apparel,M,$50.00 ,100,"$5,000 ","$3,650 ",73%,Online,1087211,1106366,0.0045193,
Kohl's,1189833,2/19/2021,Midwest,Montana,Billings,Women's Apparel,F,$59.00 ,122,"$7,198 ","$2,879 ",40%,Online,1087211,1106366,0.006505984,
Kohl's,1189833,2/20/2021,Midwest,Montana,Billings,Men's Street Footwear,M,$44.00 ,160,"$7,040 ","$3,942 ",56%,Online,1087211,1106366,0.006363175,
Kohl's,1189833,2/21/2021,Midwest,Montana,Billings,Men's Athletic Footwear,M,$49.00 ,160,"$7,840 ","$3,371 ",43%,Online,1087211,1106366,0.007086263,
Kohl's,1189833,2/22/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$41.00 ,116,"$4,756 ","$2,711 ",57%,Online,1087211,1106366,0.004298758,
Kohl's,1189833,2/23/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$44.00 ,105,"$4,620 ","$2,402 ",52%,Online,1087211,1106366,0.004175833,
Kohl's,1189833,2/24/2021,Midwest,Montana,Billings,Men's Apparel,M,$54.00 ,98,"$5,292 ","$3,969 ",75%,Online,1087211,1106366,0.004783227,
Kohl's,1189833,2/25/2021,Midwest,Montana,Billings,Women's Apparel,F,$58.00 ,108,"$6,264 ","$2,443 ",39%,Online,1087211,1106366,0.005661779,
Kohl's,1189833,2/26/2021,Midwest,Montana,Billings,Men's Street Footwear,M,$38.00 ,167,"$6,346 ","$3,744 ",59%,Online,1087211,1106366,0.005735896,
Kohl's,1189833,2/27/2021,Midwest,Montana,Billings,Men's Athletic Footwear,M,$42.00 ,173,"$7,266 ","$2,979 ",41%,Online,1087211,1106366,0.006567447,
Kohl's,1189833,2/28/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$37.00 ,123,"$4,551 ","$2,594 ",57%,Online,1087211,1106366,0.004113467,
Kohl's,1189833,3/1/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$39.00 ,119,"$4,641 ","$2,553 ",55%,Online,1087211,1106366,0.004194814,
Kohl's,1189833,3/2/2021,Midwest,Montana,Billings,Men's Apparel,M,$51.00 ,113,"$5,763 ","$4,265 ",74%,Online,1087211,1106366,0.005208945,
Kohl's,1189833,3/3/2021,Midwest,Montana,Billings,Women's Apparel,F,$56.00 ,133,"$7,448 ","$2,830 ",38%,Online,1087211,1106366,0.006731949,
Kohl's,1189833,3/4/2021,Midwest,Montana,Billings,Men's Street Footwear,M,$41.00 ,196,"$8,036 ","$4,500 ",56%,Online,1087211,1106366,0.007263419,
Kohl's,1189833,3/5/2021,Midwest,Montana,Billings,Men's Athletic Footwear,M,$45.00 ,182,"$8,190 ","$3,522 ",43%,Online,1087211,1106366,0.007402614,
Kohl's,1189833,3/6/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$42.00 ,133,"$5,586 ","$3,352 ",60%,Online,1087211,1106366,0.005048962,
Kohl's,1189833,3/7/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$43.00 ,143,"$6,149 ","$3,136 ",51%,Online,1087211,1106366,0.005557835,
Kohl's,1189833,3/8/2021,Midwest,Montana,Billings,Men's Apparel,M,$53.00 ,120,"$6,360 ","$4,643 ",73%,Online,1087211,1106366,0.00574855,
Kohl's,1189833,3/9/2021,Midwest,Montana,Billings,Women's Apparel,F,$55.00 ,130,"$7,150 ","$2,860 ",40%,Online,1087211,1106366,0.006462599,
Sports Direct,1197831,3/10/2021,Midwest,Montana,Billings,Men's Street Footwear,M,$18.00 ,210,"$3,780 ","$1,890 ",50%,Online,1087211,1106366,0.003416591,
Sports Direct,1197831,3/11/2021,Midwest,Montana,Billings,Men's Athletic Footwear,M,$29.00 ,182,"$5,278 ","$2,428 ",46%,Online,1087211,1106366,0.004770573,
Sports Direct,1197831,3/12/2021,Midwest,Montana,Billings,Women's Street Footwear,F,$27.00 ,130,"$3,510 ","$1,580 ",45%,Online,1087211,1106366,0.003172549,
Sports Direct,1197831,3/13/2021,Midwest,Montana,Billings,Women's Athletic Footwear,F,$32.00 ,135,"$4,320 ","$2,462 ",57%,Online,1087211,1106366,0.003904675,
Sports Direct,1197831,3/14/2021,South,Tennessee,Knoxville,Men's Apparel,M,$39.00 ,95,"$3,705 ","$1,482 ",40%,Online,6926091,6963709,0.000532044,
Sports Direct,1197831,3/15/2021,South,Tennessee,Knoxville,Women's Apparel,F,$33.00 ,125,"$4,125 ","$2,681 ",65%,Online,6926091,6963709,0.000592357,
Sports Direct,1197831,3/16/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$24.00 ,169,"$4,056 ","$2,028 ",50%,Online,6926091,6963709,0.000582448,
Sports Direct,1197831,3/17/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$33.00 ,181,"$5,973 ","$2,867 ",48%,Online,6926091,6963709,0.000857733,
Sports Direct,1197831,3/18/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$32.00 ,122,"$3,904 ","$1,874 ",48%,Online,6926091,6963709,0.000560621,
Sports Direct,1197831,3/19/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$33.00 ,108,"$3,564 ","$2,138 ",60%,Online,6926091,6963709,0.000511796,
Sports Direct,1197831,3/20/2021,South,Tennessee,Knoxville,Men's Apparel,M,$37.00 ,83,"$3,071 ","$1,259 ",41%,Online,6926091,6963709,0.000441001,
Sports Direct,1197831,3/21/2021,South,Tennessee,Knoxville,Women's Apparel,F,$32.00 ,133,"$4,256 ","$2,724 ",64%,Online,6926091,6963709,0.000611169,
Sports Direct,1197831,3/22/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$27.00 ,189,"$5,103 ","$2,603 ",51%,Online,6926091,6963709,0.000732799,
Sports Direct,1197831,3/23/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$37.00 ,163,"$6,031 ","$3,136 ",52%,Online,6926091,6963709,0.000866061,
Sports Direct,1197831,3/24/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$28.00 ,124,"$3,472 ","$1,910 ",55%,Online,6926091,6963709,0.000498585,
Sports Direct,1197831,3/25/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$33.00 ,101,"$3,333 ","$2,133 ",64%,Online,6926091,6963709,0.000478624,
Sports Direct,1197831,3/26/2021,South,Tennessee,Knoxville,Men's Apparel,M,$39.00 ,69,"$2,691 ","$1,265 ",47%,Online,6926091,6963709,0.000386432,
Sports Direct,1197831,3/27/2021,South,Tennessee,Knoxville,Women's Apparel,F,$33.00 ,111,"$3,663 ","$2,418 ",66%,Online,6926091,6963709,0.000526013,
Sports Direct,1197831,3/28/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$19.00 ,169,"$3,211 ","$1,606 ",50%,Online,6926091,6963709,0.000461105,
Sports Direct,1197831,3/29/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$24.00 ,176,"$4,224 ","$2,154 ",51%,Online,6926091,6963709,0.000606573,
Sports Direct,1197831,3/30/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$19.00 ,135,"$2,565 ","$1,411 ",55%,Online,6926091,6963709,0.000368338,
Sports Direct,1197831,3/31/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$23.00 ,112,"$2,576 ","$1,674 ",65%,Online,6926091,6963709,0.000369918,
Sports Direct,1197831,4/1/2021,South,Tennessee,Knoxville,Men's Apparel,M,$28.00 ,84,"$2,352 ","$1,058 ",45%,Online,6926091,6963709,0.000337751,
Sports Direct,1197831,4/2/2021,South,Tennessee,Knoxville,Women's Apparel,F,$24.00 ,161,"$3,864 ","$2,628 ",68%,Online,6926091,6963709,0.000554877,
Sports Direct,1197831,4/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$14.00 ,189,"$2,646 ","$1,323 ",50%,Online,6926091,6963709,0.00037997,
Sports Direct,1197831,4/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$23.00 ,218,"$5,014 ","$2,507 ",50%,Online,6926091,6963709,0.000720019,
Sports Direct,1197831,4/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$19.00 ,180,"$3,420 ","$1,847 ",54%,Online,6926091,6963709,0.000491118,
Sports Direct,1197831,4/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$27.00 ,142,"$3,834 ","$2,300 ",60%,Online,6926091,6963709,0.000550569,
Sports Direct,1197831,4/7/2021,South,Tennessee,Knoxville,Men's Apparel,M,$41.00 ,106,"$4,346 ","$2,130 ",49%,Online,6926091,6963709,0.000624093,
Sports Direct,1197831,4/8/2021,South,Tennessee,Knoxville,Women's Apparel,F,$38.00 ,202,"$7,676 ","$5,143 ",67%,Online,6926091,6963709,0.001102286,
Sports Direct,1197831,4/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$36.00 ,217,"$7,812 ","$3,984 ",51%,Online,6926091,6963709,0.001121816,
Sports Direct,1197831,4/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$42.00 ,202,"$8,484 ","$4,327 ",51%,Online,6926091,6963709,0.001218316,
Sports Direct,1197831,4/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$36.00 ,169,"$6,084 ","$3,103 ",51%,Online,6926091,6963709,0.000873672,
Sports Direct,1197831,4/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$36.00 ,174,"$6,264 ","$3,821 ",61%,Online,6926091,6963709,0.000899521,
Sports Direct,1197831,4/13/2021,South,Tennessee,Knoxville,Men's Apparel,M,$43.00 ,145,"$6,235 ","$2,993 ",48%,Online,6926091,6963709,0.000895356,
Sports Direct,1197831,4/14/2021,South,Tennessee,Knoxville,Women's Apparel,F,$49.00 ,236,"$11,564 ","$7,517 ",65%,Online,6926091,6963709,0.001660609,
Sports Direct,1197831,4/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$36.00 ,215,"$7,740 ","$4,412 ",57%,Online,6926091,6963709,0.001111477,
Sports Direct,1197831,4/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$43.00 ,206,"$8,858 ","$5,138 ",58%,Online,6926091,6963709,0.001272023,
Sports Direct,1197831,4/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$36.00 ,263,"$9,468 ","$5,681 ",60%,Online,6926091,6963709,0.00135962,
Sports Direct,1197831,4/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$37.00 ,161,"$5,957 ","$3,872 ",65%,Online,6926091,6963709,0.000855435,
Sports Direct,1197831,4/19/2021,South,Tennessee,Knoxville,Men's Apparel,M,$43.00 ,165,"$7,095 ","$3,760 ",53%,Online,6926091,6963709,0.001018854,
Sports Direct,1197831,4/20/2021,South,Tennessee,Knoxville,Women's Apparel,F,$52.00 ,223,"$11,596 ","$8,117 ",70%,Online,6926091,6963709,0.001665205,
Sports Direct,1197831,4/21/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$41.00 ,233,"$9,553 ","$5,445 ",57%,Online,6926091,6963709,0.001371826,
Sports Direct,1197831,4/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$54.00 ,233,"$12,582 ","$7,172 ",57%,Online,6926091,6963709,0.001806796,
Sports Direct,1197831,4/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$46.00 ,285,"$13,110 ","$7,866 ",60%,Online,6926091,6963709,0.001882617,
Sports Direct,1197831,4/24/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$42.00 ,133,"$5,586 ","$3,854 ",69%,Online,6926091,6963709,0.000802159,
Sports Direct,1197831,4/25/2021,South,Tennessee,Knoxville,Men's Apparel,M,$49.00 ,133,"$6,517 ","$3,454 ",53%,Online,6926091,6963709,0.000935852,
Sports Direct,1197831,4/26/2021,South,Tennessee,Knoxville,Women's Apparel,F,$53.00 ,181,"$9,593 ","$6,811 ",71%,Online,6926091,6963709,0.00137757,
Sports Direct,1197831,4/27/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$49.00 ,182,"$8,918 ","$5,351 ",60%,Online,6926091,6963709,0.001280639,
Sports Direct,1197831,4/28/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$47.00 ,169,"$7,943 ","$4,766 ",60%,Online,6926091,6963709,0.001140628,
Sports Direct,1197831,4/29/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$54.00 ,182,"$9,828 ","$5,799 ",59%,Online,6926091,6963709,0.001411317,
Sports Direct,1197831,4/30/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$53.00 ,100,"$5,300 ","$3,710 ",70%,Online,6926091,6963709,0.000761089,
Sports Direct,1197831,5/1/2021,South,Tennessee,Knoxville,Men's Apparel,M,$47.00 ,120,"$5,640 ","$2,876 ",51%,Online,6926091,6963709,0.000809913,
Sports Direct,1197831,5/2/2021,South,Tennessee,Knoxville,Women's Apparel,F,$42.00 ,163,"$6,846 ","$5,066 ",74%,Online,6926091,6963709,0.000983097,
Sports Direct,1197831,5/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$33.00 ,173,"$5,709 ","$3,254 ",57%,Online,6926091,6963709,0.000819822,
Sports Direct,1197831,5/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$32.00 ,150,"$4,800 ","$2,880 ",60%,Online,6926091,6963709,0.000689288,
Sports Direct,1197831,5/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$36.00 ,147,"$5,292 ","$3,069 ",58%,Online,6926091,6963709,0.00075994,
Sports Direct,1197831,5/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$38.00 ,98,"$3,724 ","$2,607 ",70%,Online,6926091,6963709,0.000534772,
Sports Direct,1197831,5/7/2021,South,Tennessee,Knoxville,Men's Apparel,M,$32.00 ,88,"$2,816 ","$1,436 ",51%,Online,6926091,6963709,0.000404382,
Sports Direct,1197831,5/8/2021,South,Tennessee,Knoxville,Women's Apparel,F,$43.00 ,131,"$5,633 ","$3,999 ",71%,Online,6926091,6963709,0.000808908,
Sports Direct,1197831,5/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$29.00 ,196,"$5,684 ","$3,183 ",56%,Online,6926091,6963709,0.000816232,
Sports Direct,1197831,5/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$29.00 ,189,"$5,481 ","$3,069 ",56%,Online,6926091,6963709,0.000787081,
Sports Direct,1197831,5/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$50.00 ,174,"$8,700 ","$4,872 ",56%,Online,6926091,6963709,0.001249334,
Sports Direct,1197831,5/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$52.00 ,133,"$6,916 ","$4,772 ",69%,Online,6926091,6963709,0.000993149,
Sports Direct,1197831,5/13/2021,South,Tennessee,Knoxville,Men's Apparel,M,$51.00 ,113,"$5,763 ","$3,054 ",53%,Online,6926091,6963709,0.000827576,
Sports Direct,1197831,5/14/2021,South,Tennessee,Knoxville,Women's Apparel,F,$59.00 ,169,"$9,971 ","$7,079 ",71%,Online,6926091,6963709,0.001431852,
Sports Direct,1197831,5/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$53.00 ,200,"$10,600 ","$6,148 ",58%,Online,6926091,6963709,0.001522177,
Sports Direct,1197831,5/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$51.00 ,240,"$12,240 ","$6,732 ",55%,Online,6926091,6963709,0.001757684,
Sports Direct,1197831,5/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$54.00 ,210,"$11,340 ","$6,237 ",55%,Online,6926091,6963709,0.001628443,
Sports Direct,1197831,5/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$54.00 ,149,"$8,046 ","$5,552 ",69%,Online,6926091,6963709,0.001155419,
Sports Direct,1197831,5/19/2021,South,Tennessee,Knoxville,Men's Apparel,M,$50.00 ,140,"$7,000 ","$3,500 ",50%,Online,6926091,6963709,0.001005211,
Sports Direct,1197831,5/20/2021,South,Tennessee,Knoxville,Women's Apparel,F,$61.00 ,225,"$13,725 ","$10,157 ",74%,Online,6926091,6963709,0.001970932,
Foot Locker,1185732,5/21/2021,South,Tennessee,Knoxville,Men's Street Footwear,M,$32.00 ,119,"$3,808 ","$1,904 ",50%,Online,6926091,6963709,0.000546835,
Foot Locker,1185732,5/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,M,$32.00 ,56,"$1,792 ",$878 ,49%,Online,6926091,6963709,0.000257334,
Foot Locker,1185732,5/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,F,$24.00 ,65,"$1,560 ",$749 ,48%,Online,6926091,6963709,0.000224019,
Foot Locker,1185732,5/24/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,F,$27.00 ,19,$513 ,$272 ,53%,Online,6926091,6963709,7.36676E-05,
Foot Locker,1185732,5/25/2021,Midwest,Nebraska,Omaha,Men's Apparel,M,$43.00 ,35,"$1,505 ",$677 ,45%,Online,1963273,1964253,0.000766195,
Foot Locker,1185732,5/26/2021,Midwest,Nebraska,Omaha,Women's Apparel,F,$32.00 ,68,"$2,176 ","$1,327 ",61%,Online,1963273,1964253,0.0011078,
Foot Locker,1185732,5/27/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,M,$32.00 ,119,"$3,808 ","$2,056 ",54%,Online,1963273,1964253,0.00193865,
Foot Locker,1185732,5/28/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,M,$33.00 ,38,"$1,254 ",$627 ,50%,Online,1963273,1964253,0.000638411,
Foot Locker,1185732,5/29/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,F,$23.00 ,47,"$1,081 ",$541 ,50%,Online,1963273,1964253,0.000550336,
Foot Locker,1185732,5/30/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,F,$29.00 ,14,$406 ,$203 ,50%,Online,1963273,1964253,0.000206694,
Foot Locker,1185732,5/31/2021,Midwest,Nebraska,Omaha,Men's Apparel,M,$41.00 ,31,"$1,271 ",$623 ,49%,Online,1963273,1964253,0.000647065,
Foot Locker,1185732,6/1/2021,Midwest,Nebraska,Omaha,Women's Apparel,F,$32.00 ,60,"$1,920 ","$1,190 ",62%,Online,1963273,1964253,0.000977471,
Foot Locker,1185732,6/2/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,M,$38.00 ,122,"$4,636 ","$2,503 ",54%,Online,1963273,1964253,0.002360185,
Foot Locker,1185732,6/3/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,M,$39.00 ,26,"$1,014 ",$466 ,46%,Online,1963273,1964253,0.000516227,
Foot Locker,1185732,6/4/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,F,$29.00 ,39,"$1,131 ",$566 ,50%,Online,1963273,1964253,0.000575791,
Foot Locker,1185732,6/5/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,F,$33.00 ,0,$0 ,$0 ,55%,Online,1963273,1964253,0,
Foot Locker,1185732,6/6/2021,Midwest,Nebraska,Omaha,Men's Apparel,M,$45.00 ,13,$585 ,$275 ,47%,Online,1963273,1964253,0.000297823,
Foot Locker,1185732,6/7/2021,Midwest,Nebraska,Omaha,Women's Apparel,F,$37.00 ,38,"$1,406 ",$858 ,61%,Online,1963273,1964253,0.000715794,
Foot Locker,1185732,6/8/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,M,$38.00 ,105,"$3,990 ","$2,115 ",53%,Online,1963273,1964253,0.002031307,
Foot Locker,1185732,6/9/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,M,$32.00 ,23,$736 ,$331 ,45%,Online,1963273,1964253,0.000374697,
Foot Locker,1185732,6/10/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,F,$23.00 ,21,$483 ,$217 ,45%,Online,1963273,1964253,0.000245895,
Foot Locker,1185732,6/11/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,F,$27.00 ,0,$0 ,$0 ,53%,Online,1963273,1964253,0,
Foot Locker,1185732,6/12/2021,Midwest,Nebraska,Omaha,Men's Apparel,M,$42.00 ,6,$252 ,$121 ,48%,Online,1963273,1964253,0.000128293,
Foot Locker,1185732,6/13/2021,Midwest,Nebraska,Omaha,Women's Apparel,F,$34.00 ,39,"$1,326 ",$822 ,62%,Online,1963273,1964253,0.000675066,
Foot Locker,1185732,6/14/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,M,$44.00 ,118,"$5,192 ","$2,804 ",54%,Online,1963273,1964253,0.002643244,
Foot Locker,1185732,6/15/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,M,$38.00 ,33,"$1,254 ",$627 ,50%,Online,1963273,1964253,0.000638411,
Foot Locker,1185732,6/16/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,F,$32.00 ,30,$960 ,$461 ,48%,Online,1963273,1964253,0.000488735,
Foot Locker,1185732,6/17/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,F,$34.00 ,7,$238 ,$126 ,53%,Online,1963273,1964253,0.000121166,
Foot Locker,1185732,6/18/2021,Midwest,Nebraska,Omaha,Men's Apparel,M,$46.00 ,13,$598 ,$275 ,46%,Online,1963273,1964253,0.000304441,
Foot Locker,1185732,6/19/2021,Midwest,Nebraska,Omaha,Women's Apparel,F,$51.00 ,41,"$2,091 ","$1,296 ",62%,Online,1963273,1964253,0.001064527,
Foot Locker,1185732,6/20/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,M,$36.00 ,120,"$4,320 ","$2,290 ",53%,Online,1963273,1964253,0.002199309,
Foot Locker,1185732,6/21/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,M,$32.00 ,45,"$1,440 ",$720 ,50%,Online,1963273,1964253,0.000733103,
Foot Locker,1185732,6/22/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,F,$27.00 ,46,"$1,242 ",$559 ,45%,Online,1963273,1964253,0.000632301,
Foot Locker,1185732,6/23/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,F,$27.00 ,39,"$1,053 ",$569 ,54%,Online,1963273,1964253,0.000536082,
Foot Locker,1185732,6/24/2021,Midwest,Nebraska,Omaha,Men's Apparel,M,$42.00 ,42,"$1,764 ",$882 ,50%,Online,1963273,1964253,0.000898051,
Foot Locker,1185732,6/25/2021,Midwest,Nebraska,Omaha,Women's Apparel,F,$49.00 ,85,"$4,165 ","$2,582 ",62%,Online,1963273,1964253,0.002120399,
Foot Locker,1185732,6/26/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,M,$43.00 ,165,"$7,095 ","$3,618 ",51%,Online,1963273,1964253,0.00361206,
Foot Locker,1185732,6/27/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,M,$37.00 ,81,"$2,997 ","$1,349 ",45%,Online,1963273,1964253,0.001525771,
Foot Locker,1185732,6/28/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,F,$34.00 ,63,"$2,142 ",$964 ,45%,Online,1963273,1964253,0.001090491,
